Link,ID,Other Info
https://sdbm.library.upenn.edu/entries/31612,31612,"Phillipps16243
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2045, no. 113'"
https://sdbm.library.upenn.edu/entries/31619,31619,"Phillipps564
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, pp. 2045-6, no. 117'"
https://sdbm.library.upenn.edu/entries/31682,31682,"Phillipps6570
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Bond, p. 176, no.1'"
https://sdbm.library.upenn.edu/entries/31756,31756,Phillipps10233
https://sdbm.library.upenn.edu/entries/31867,31867,Phillipps2428; Wellcome6
https://sdbm.library.upenn.edu/entries/31951,31951,Phillipps9341
https://sdbm.library.upenn.edu/entries/31952,31952,Phillipps9341
https://sdbm.library.upenn.edu/entries/31995,31995,Phillipps6915; Wellcome285
https://sdbm.library.upenn.edu/entries/31996,31996,Phillipps6915
https://sdbm.library.upenn.edu/entries/31999,31999,Phillipps10056
https://sdbm.library.upenn.edu/entries/32010,32010,Phillipps3382; Wellcome312
https://sdbm.library.upenn.edu/entries/32170,32170,"Phillipps2679
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci Vol. I, P18, n.5'"
https://sdbm.library.upenn.edu/entries/32171,32171,"Phillipps2679
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci Vol. I, P18, n.5'"
https://sdbm.library.upenn.edu/entries/32172,32172,"Phillipps2679
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci Vol. I, P18, n.5'"
https://sdbm.library.upenn.edu/entries/32174,32174,"Phillipps16294
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 18, no. 7'"
https://sdbm.library.upenn.edu/entries/32175,32175,"Phillipps16294
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 18, no. 7'"
https://sdbm.library.upenn.edu/entries/32193,32193,"Phillipps11942
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Faye and Bond p. 1, no. 30'"
https://sdbm.library.upenn.edu/entries/32201,32201,"Phillipps2262; U Cal-Berkeley 025
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P666-1-Bond P2-36'"
https://sdbm.library.upenn.edu/entries/32202,32202,"Phillipps2262; U Cal-Berkeley 025
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P666-1-Bond P2-36'"
https://sdbm.library.upenn.edu/entries/32204,32204,"Phillipps2262; U Cal-Berkeley 025
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P666-1-Bond P2-36'"
https://sdbm.library.upenn.edu/entries/32205,32205,"Phillipps2262
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 666, no. 1; Faye and Bond, p. 2, no. 36'"
https://sdbm.library.upenn.edu/entries/32214,32214,"Phillipps9252
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Faye and Bond, p.4, no.53'"
https://sdbm.library.upenn.edu/entries/32215,32215,"Phillipps9252
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Faye and Bond, p.4, no.53'"
https://sdbm.library.upenn.edu/entries/32221,32221,Phillipps4186
https://sdbm.library.upenn.edu/entries/32337,32337,Phillipps4555
https://sdbm.library.upenn.edu/entries/32385,32385,"Phillipps8275
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 40, no. 25'"
https://sdbm.library.upenn.edu/entries/32386,32386,"Phillipps8275
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 40, no. 25'"
https://sdbm.library.upenn.edu/entries/32387,32387,"Phillipps8275
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 40, no. 25'"
https://sdbm.library.upenn.edu/entries/32390,32390,"Phillipps24051
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, pp. 41-2, no. 27'
MIGRATION_ISSUE: Last known location for this Entry is San Marino, CA, Huntington Library, MS HM 27, couldn't store this in the Manuscript record because there is none."
https://sdbm.library.upenn.edu/entries/32392,32392,"Phillipps13199
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 41, no. 29'"
https://sdbm.library.upenn.edu/entries/32393,32393,"Phillipps13199
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 41, no. 29'"
https://sdbm.library.upenn.edu/entries/32394,32394,"Phillipps13199
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 41, no. 29'"
https://sdbm.library.upenn.edu/entries/32395,32395,"Phillipps956
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 42, no. 32'
MIGRATION_ISSUE: Last known location for this Entry is San Marino, CA, Huntington Library, MS HM 32, couldn't store this in the Manuscript record because there is none."
https://sdbm.library.upenn.edu/entries/32396,32396,"Phillipps16406
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 42, no. 34'"
https://sdbm.library.upenn.edu/entries/32409,32409,"Phillipps24309
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 46, no. 55'
MIGRATION_ISSUE: Last known location for this Entry is San Marino, CA, Huntington Library, MS HM 55, couldn't store this in the Manuscript record because there is none."
https://sdbm.library.upenn.edu/entries/32411,32411,"Phillipps11077
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 47, no. HM 58'"
https://sdbm.library.upenn.edu/entries/32451,32451,"Phillipps3126
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, pp. 54-5, no. HM 130'"
https://sdbm.library.upenn.edu/entries/32458,32458,"Phillipps8980
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 56, no. HM 135'"
https://sdbm.library.upenn.edu/entries/32459,32459,"Phillipps8858. Josephine Koster reported marginal notes indicating that Dorothy Helbarton acquired the manuscript from her mother ""Mare Barnard"" (via email correspondence dated 1/3/2014)
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 56, no. HM 136'"
https://sdbm.library.upenn.edu/entries/32460,32460,"Phillipps8231
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 56, no. HM 137'"
https://sdbm.library.upenn.edu/entries/32461,32461,"Phillipps8231
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 56, no. 137'"
https://sdbm.library.upenn.edu/entries/32462,32462,"Phillipps9412
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 56, no. HM 139'"
https://sdbm.library.upenn.edu/entries/32463,32463,"Phillipps8299
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 57, no. HM 140'"
https://sdbm.library.upenn.edu/entries/32468,32468,"Phillipps282
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 59, no. HM 149'"
https://sdbm.library.upenn.edu/entries/32483,32483,"Phillipps9796
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 62, no. HM 182'"
https://sdbm.library.upenn.edu/entries/32484,32484,"Phillipps9796
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 62, no. HM 182'"
https://sdbm.library.upenn.edu/entries/32485,32485,"Phillipps9796
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 62, no. HM 182'"
https://sdbm.library.upenn.edu/entries/32487,32487,"Phillipps8923; Huntington Hm 183; De Ricci vol. I, p.63, no. HM183;"
https://sdbm.library.upenn.edu/entries/32488,32488,"Phillipps8923; Huntington Hm 183; De Ricci vol. I, p.63, no. HM183;"
https://sdbm.library.upenn.edu/entries/32489,32489,"Phillipps8923; Huntington Hm 183; De Ricci vol. I, p.63, no. HM183;"
https://sdbm.library.upenn.edu/entries/32493,32493,"Phillipps4848
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 64, HM 199'"
https://sdbm.library.upenn.edu/entries/32498,32498,"Phillipps2180
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 65, no. HM 266'"
https://sdbm.library.upenn.edu/entries/32503,32503,"Phillipps11929
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 71, no. HM 502'"
https://sdbm.library.upenn.edu/entries/32508,32508,"Phillipps10603
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. 505'"
https://sdbm.library.upenn.edu/entries/32509,32509,"Phillipps10603
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. 505'"
https://sdbm.library.upenn.edu/entries/32510,32510,"Phillipps10603
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. 505'"
https://sdbm.library.upenn.edu/entries/32511,32511,"Phillipps10603
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. 505'"
https://sdbm.library.upenn.edu/entries/32512,32512,"Phillipps4621
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. HM 627'"
https://sdbm.library.upenn.edu/entries/32514,32514,"Phillipps4621
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 72, no. HM 627'"
https://sdbm.library.upenn.edu/entries/32542,32542,"Phillipps3377; Huntington Hm1029
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P81-1029'"
https://sdbm.library.upenn.edu/entries/32543,32543,"Phillipps3377
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P81-1029'"
https://sdbm.library.upenn.edu/entries/32544,32544,"Phillipps3377; Huntington Hm1029
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P81-1029'"
https://sdbm.library.upenn.edu/entries/32545,32545,"Phillipps3377; Huntington Hm1029
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P81-1029'"
https://sdbm.library.upenn.edu/entries/32700,32700,"Phillipps23609
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Faye & Bond, p. 333'"
https://sdbm.library.upenn.edu/entries/32701,32701,"Phillipps1045
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Bond P43'"
https://sdbm.library.upenn.edu/entries/32781,32781,"Phillipps1346
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 152, no. 1'"
https://sdbm.library.upenn.edu/entries/32787,32787,Phillipps292
https://sdbm.library.upenn.edu/entries/32788,32788,Phillipps292
https://sdbm.library.upenn.edu/entries/32789,32789,Phillipps292
https://sdbm.library.upenn.edu/entries/32812,32812,"Phillipps641
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 487, no. 1'"
https://sdbm.library.upenn.edu/entries/32813,32813,"Phillipps641
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 487, no. 1'"
https://sdbm.library.upenn.edu/entries/32839,32839,"Phillipps3355
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P503-4031'"
https://sdbm.library.upenn.edu/entries/32840,32840,"Phillipps3355
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P503-4031'"
https://sdbm.library.upenn.edu/entries/32846,32846,Phillipps4552; Byu C116
https://sdbm.library.upenn.edu/entries/32847,32847,Phillipps4552; Byu C116
https://sdbm.library.upenn.edu/entries/32848,32848,Phillipps4552; Byu C116
https://sdbm.library.upenn.edu/entries/32932,32932,"Phillipps3114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P649-209'"
https://sdbm.library.upenn.edu/entries/32933,32933,"Phillipps3114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P649-209'"
https://sdbm.library.upenn.edu/entries/32934,32934,"Phillipps3114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P649-209'"
https://sdbm.library.upenn.edu/entries/32935,32935,"Phillipps3114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P649-209'"
https://sdbm.library.upenn.edu/entries/32936,32936,"Phillipps3114
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P649-209'"
https://sdbm.library.upenn.edu/entries/32951,32951,"Phillipps16313
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 654, no. 237'"
https://sdbm.library.upenn.edu/entries/32952,32952,"Phillipps16313
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 654, no. 237'"
https://sdbm.library.upenn.edu/entries/32953,32953,"Phillipps16313
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 654, no. 237'"
https://sdbm.library.upenn.edu/entries/32984,32984,Phillipps24230
https://sdbm.library.upenn.edu/entries/33075,33075,"Phillipps2270maggs
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P733013'"
https://sdbm.library.upenn.edu/entries/33077,33077,"Phillipps2529
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P735-15'"
https://sdbm.library.upenn.edu/entries/33155,33155,"Phillipps3723
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 870, no. 30'"
https://sdbm.library.upenn.edu/entries/33216,33216,Phillipps1381/4783; Wellcome397
https://sdbm.library.upenn.edu/entries/33219,33219,"Phillipps3311
MIGRATION_ISSUE: Last known location for this Entry is London, Wellcome Library, MS 404, couldn't store this in the Manuscript record because there is none."
https://sdbm.library.upenn.edu/entries/33223,33223,Phillipps4047; Wellcome407
https://sdbm.library.upenn.edu/entries/33225,33225,Phillipps3132
https://sdbm.library.upenn.edu/entries/33254,33254,Phillipps955/2937; Celotti203; Wellcome468
https://sdbm.library.upenn.edu/entries/33282,33282,Phillipps910/2647; Celotti69; Wellcome520
https://sdbm.library.upenn.edu/entries/33334,33334,Phillipps3392
https://sdbm.library.upenn.edu/entries/33342,33342,Phillipps3346; Wellcome590
https://sdbm.library.upenn.edu/entries/33343,33343,Phillipps3346; Wellcome590
https://sdbm.library.upenn.edu/entries/33402,33402,Phillipps18161
https://sdbm.library.upenn.edu/entries/33416,33416,Phillipps1351
https://sdbm.library.upenn.edu/entries/33453,33453,Phillipps13307
https://sdbm.library.upenn.edu/entries/33456,33456,Phillipps3518; Bl Eg3316
https://sdbm.library.upenn.edu/entries/33460,33460,"Phillipps2004; Alcuin's letter to Abbot Arnold? (Migne PL v. 100, Epist. CCXXVIII)"
https://sdbm.library.upenn.edu/entries/33464,33464,"Phillipps8866
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1676, no.5'"
https://sdbm.library.upenn.edu/entries/33564,33564,Phillipps3790
https://sdbm.library.upenn.edu/entries/33566,33566,Phillipps8187
https://sdbm.library.upenn.edu/entries/33568,33568,Phillipps6230/18252
https://sdbm.library.upenn.edu/entries/33572,33572,Phillipps7502
https://sdbm.library.upenn.edu/entries/33573,33573,Phillipps14092
https://sdbm.library.upenn.edu/entries/33574,33574,"Phillipps6650
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Bond, p. 300, no. 13'"
https://sdbm.library.upenn.edu/entries/33575,33575,"Phillipps3841
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Bond 2-32'"
https://sdbm.library.upenn.edu/entries/33578,33578,Phillipps3796
https://sdbm.library.upenn.edu/entries/33579,33579,Phillipps8134
https://sdbm.library.upenn.edu/entries/33581,33581,Phillipps11301
https://sdbm.library.upenn.edu/entries/33582,33582,Phillipps11820
https://sdbm.library.upenn.edu/entries/33595,33595,Phillipps25075
https://sdbm.library.upenn.edu/entries/33616,33616,"Phillipps119?; De Ricci vol. 1, p. 877, no. 69"
https://sdbm.library.upenn.edu/entries/33628,33628,"Phillipps23019; De Ricci vol. 1,p.879, no.78"
https://sdbm.library.upenn.edu/entries/33629,33629,"Phillipps23019; De Ricci vol. 1,p.879, no.78"
https://sdbm.library.upenn.edu/entries/33630,33630,"Phillipps23019; De Ricci vol. 1,p.879, no.78"
https://sdbm.library.upenn.edu/entries/33631,33631,"Phillipps23019; De Ricci vol. 1,p.879, no.78"
https://sdbm.library.upenn.edu/entries/33678,33678,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33679,33679,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33680,33680,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33681,33681,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33682,33682,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33683,33683,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33684,33684,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33685,33685,"Phillipps9392
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci vol. I, p. 889, no. 120'"
https://sdbm.library.upenn.edu/entries/33704,33704,"Phillipps2298
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P892-136'"
https://sdbm.library.upenn.edu/entries/33705,33705,"Phillipps2298
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P892-136'"
https://sdbm.library.upenn.edu/entries/33706,33706,"Phillipps2298
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P892-136'"
https://sdbm.library.upenn.edu/entries/33707,33707,"Phillipps2298
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P892-136'"
https://sdbm.library.upenn.edu/entries/33713,33713,"Phillipps7357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 334, no. 658.1'"
https://sdbm.library.upenn.edu/entries/33718,33718,"Phillipps8117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.I, p.893, no.139'"
https://sdbm.library.upenn.edu/entries/33719,33719,"Phillipps8117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.I, p.893, no.139'"
https://sdbm.library.upenn.edu/entries/33721,33721,"Phillipps8117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.I, p.893, no.139'"
https://sdbm.library.upenn.edu/entries/33722,33722,"Phillipps8117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.I, p.893, no.139'"
https://sdbm.library.upenn.edu/entries/33723,33723,"Phillipps8117
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.I, p.893, no.139'"
https://sdbm.library.upenn.edu/entries/33724,33724,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33725,33725,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33726,33726,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33727,33727,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33728,33728,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33729,33729,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33730,33730,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33731,33731,"Phillipps8357
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.1, p.893, no.140'"
https://sdbm.library.upenn.edu/entries/33770,33770,"Phillipps3720
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. I, p. 959, no. 14'"
https://sdbm.library.upenn.edu/entries/33839,33839,"Phillipps4600; French brown binding C1590
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1695-16'"
https://sdbm.library.upenn.edu/entries/33843,33843,"Phillipps3726
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1696-20'"
https://sdbm.library.upenn.edu/entries/33845,33845,"Phillipps3726
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1696-20'"
https://sdbm.library.upenn.edu/entries/33846,33846,"Phillipps3726
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1696-20'"
https://sdbm.library.upenn.edu/entries/33847,33847,"Phillipps3726
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1696-20'"
https://sdbm.library.upenn.edu/entries/33868,33868,"Phillipps9072
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1720, no.5'"
https://sdbm.library.upenn.edu/entries/33869,33869,"Phillipps9072
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1720, no.5'"
https://sdbm.library.upenn.edu/entries/33870,33870,Phillipps963/2738; Celotti235; Yale U Z109.140
https://sdbm.library.upenn.edu/entries/33925,33925,"Phillipps256; De Ricci vol. II, p.1891, no.16"
https://sdbm.library.upenn.edu/entries/33926,33926,"Phillipps256; De Ricci vol. II, p.1891, no.16"
https://sdbm.library.upenn.edu/entries/33941,33941,"Phillipps16287
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1894, no. 27'"
https://sdbm.library.upenn.edu/entries/33942,33942,"Phillipps16287
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1894, no. 27'"
https://sdbm.library.upenn.edu/entries/33958,33958,"Phillipps3514
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1897-45'"
https://sdbm.library.upenn.edu/entries/33959,33959,"Phillipps3514
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1897-45'"
https://sdbm.library.upenn.edu/entries/33960,33960,"Phillipps16314
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1898, no. 46'"
https://sdbm.library.upenn.edu/entries/33961,33961,"Phillipps16314
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1898, no. 46'"
https://sdbm.library.upenn.edu/entries/33974,33974,"Phillipps2965
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1899-55'"
https://sdbm.library.upenn.edu/entries/33975,33975,"Phillipps2965
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1899-55'"
https://sdbm.library.upenn.edu/entries/33976,33976,"Phillipps2965
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1899-55'"
https://sdbm.library.upenn.edu/entries/33998,33998,"Phillipps4633
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'Phillipps Manuscripts (A. N. L Munby; 2001 reprint); De Ricci P1781-156'"
https://sdbm.library.upenn.edu/entries/34032,34032,"Phillipps16244
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1901, no. 2'"
https://sdbm.library.upenn.edu/entries/34033,34033,"Phillipps16244
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 1901, no. 2'"
https://sdbm.library.upenn.edu/entries/34042,34042,"Phillipps9089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1904, no.13'"
https://sdbm.library.upenn.edu/entries/34043,34043,"Phillipps9089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1904, no.13'"
https://sdbm.library.upenn.edu/entries/34044,34044,"Phillipps9089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1904, no.13'"
https://sdbm.library.upenn.edu/entries/34045,34045,"Phillipps9089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1904, no.13'"
https://sdbm.library.upenn.edu/entries/34046,34046,"Phillipps9089
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1904, no.13'"
https://sdbm.library.upenn.edu/entries/34183,34183,"Phillipps653
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci P1976-32'"
https://sdbm.library.upenn.edu/entries/34214,34214,"Phillipps9234
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol.II, p.1983, no.1'"
https://sdbm.library.upenn.edu/entries/34277,34277,"Phillipps5382
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2015, no. 1'"
https://sdbm.library.upenn.edu/entries/34278,34278,"Phillipps5382
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2015, no. 1'"
https://sdbm.library.upenn.edu/entries/34280,34280,"Phillipps9223
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2016, no. 3'"
https://sdbm.library.upenn.edu/entries/34286,34286,"Phillipps20582
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2017, no. 11'"
https://sdbm.library.upenn.edu/entries/34294,34294,"Phillipps3816x
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2019, no.24'"
https://sdbm.library.upenn.edu/entries/34295,34295,"Phillipps3816x
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2019, no.24'"
https://sdbm.library.upenn.edu/entries/34296,34296,"Phillipps3606
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2020, no.25'"
https://sdbm.library.upenn.edu/entries/34297,34297,"Phillipps3606
MIGRATION_ISSUE: 'Secondary Source' field in the legacy database was 'De Ricci, vol. II, p. 2020, no.25'"
